IMDB Ratings,IMDB Score,Content Rating,Date Released,year,month,day of the week,Genres,Genre A,Genre B,Genre C,Keywords,Keyword 1,Keyword 2,Keyword 3,Stars,Star 1,Star 2,Star 3,Directors,Director 1,Director 2,Director 3,Writers,Writer 1,Writer 2,Writer 3,Runtime,Nominations,Awards,Estimated Budget,Budget Currency,Gross Revenue US&Canada USD,Opening Weekend Revenue US&Canada USD,Gross Revenue Worldwide USD,Name,RT_audience_score,RT_tomatometer_score,RT_audience_#reviews,RT_tomatometer_#reviews,Producer
106776,5.5,14A,2012-06-15,2012,6,4,['Comedy'],Comedy,none,none,"['statutory rape' 'incest' 'teacher student relationship'
 'teacher student sex' 'nerd' 'trailer']",statutory rape,incest,teacher student relationship,['Adam Sandler' 'Andy Samberg' 'Leighton Meester'],Adam Sandler,Andy Samberg,Leighton Meester,['Sean Anders'],Sean Anders,none,none,['David Caspe'],David Caspe,none,none,116,10,5,70000000,$,36931089,13453714,57719093,That's My Boy,6.4,3.8,122005.0,114.0,"Adam Sandler,Jack Giarraputo,Heather Parry,Allen Covert"
80913,5.9,PG,2012-06-15,2012,6,4,['Comedy' 'Drama' 'Musical'],Comedy,Drama,Musical,"['los angeles california' 'rock' 'concert' 'pole dancer' 'music industry'
 'trailer']",los angeles california,rock,concert,['Julianne Hough' 'Diego Boneta' 'Tom Cruise'],Julianne Hough,Diego Boneta,Tom Cruise,['Adam Shankman'],Adam Shankman,none,none,['Justin Theroux' 'Chris D&apos;Arienzo' 'Allan Loeb'],Justin Theroux,Chris D&apos;Arienzo,Allan Loeb,123,8,2,75000000,$,38518613,14437269,59418613,Rock of Ages,6.8,5.2,209722.0,231.0,"Matt Weaver,Scott Prisand,Carl Levin,Tobey Maguire,Garrett Grant,Jennifer Gibgot"
363272,7.8,PG,2012-06-29,2012,6,4,['Adventure' 'Comedy' 'Drama'],Adventure,Comedy,Drama,['young love' '1960s' 'boy scouts camp' 'coming of age' 'search' 'trailer'],young love,1960s,boy scouts camp,['Jared Gilman' 'Kara Hayward' 'Bruce Willis'],Jared Gilman,Kara Hayward,Bruce Willis,['Wes Anderson'],Wes Anderson,none,none,['Wes Anderson' 'Roman Coppola'],Wes Anderson,Roman Coppola,none,94,122,36,16000000,$,45512466,522996,68264022,Moonrise Kingdom,8.2,8.2,140140.0,270.0,"Wes Anderson,Scott Rudin,Steven Rales,Jeremy Dawson"
327845,6.4,14A,2012-05-16,2012,5,2,['Comedy'],Comedy,none,none,"['overalls' 'masturbation reference' 'overhearing masturbation'
 'matronizing' 'hypocritical woman' 'trailer']",overalls,masturbation reference,overhearing masturbation,['Sacha Baron Cohen' 'Anna Faris' 'John C. Reilly'],Sacha Baron Cohen,Anna Faris,John C. Reilly,['Larry Charles'],Larry Charles,none,none,['Sacha Baron Cohen' 'Alec Berg' 'David Mandel'],Sacha Baron Cohen,Alec Berg,David Mandel,83,1,1,65000000,$,59650222,17435092,179379533,The Dictator,6.2,5.9,167874.0,224.0,"Sacha Baron Cohen,Alec Berg,David Mandel,Jeff Schaffer,Anthony Hines,Scott Rudin,Todd Schulman"
299161,6.1,PG,2012-06-01,2012,6,4,['Action' 'Adventure' 'Drama'],Action,Adventure,Drama,['snow white' 'queen' 'magic' 'fairy tale' 'evil queen' 'trailer'],snow white,queen,magic,['Kristen Stewart' 'Chris Hemsworth' 'Charlize Theron'],Kristen Stewart,Chris Hemsworth,Charlize Theron,['Rupert Sanders'],Rupert Sanders,none,none,['Evan Daugherty' 'John Lee Hancock' 'Hossein Amini'],Evan Daugherty,John Lee Hancock,Hossein Amini,127,33,13,170000000,$,155332381,56217700,396592829,Snow White and the Huntsman,6.6,5.6,410426.0,240.0,"Sam Mercer,Palak Patel,Joe Roth"
277200,6.2,14A,2012-05-11,2012,5,4,['Comedy' 'Fantasy' 'Horror'],Comedy,Fantasy,Horror,['vampire' 'blood' 'surrealism' 'cartoon on tv' 'year 1972' 'trailer'],vampire,blood,surrealism,['Johnny Depp' 'Michelle Pfeiffer' 'Eva Green'],Johnny Depp,Michelle Pfeiffer,Eva Green,['Tim Burton'],Tim Burton,none,none,['Seth Grahame-Smith' 'John August' 'Dan Curtis'],Seth Grahame-Smith,John August,Dan Curtis,113,12,2,150000000,$,79727149,29685274,245527149,Dark Shadows,6.4,5.3,257667.0,262.0,"Tim Burton,Richard D. Zanuck,Graham King,Johnny Depp,Christi Dembrowski,David Kennedy"
250845,7.2,14A,2012-08-29,2012,8,2,['Biography' 'Crime' 'Drama'],Biography,Crime,Drama,"['female frontal nudity' 'bouncing breasts' 'bootlegging' 'gangster'
 'thompson sub machine gun' 'trailer']",female frontal nudity,bouncing breasts,bootlegging,['Tom Hardy' 'Shia LaBeouf' 'Guy Pearce'],Tom Hardy,Shia LaBeouf,Guy Pearce,['John Hillcoat'],John Hillcoat,none,none,['Nick Cave' 'Matt Bondurant'],Nick Cave,Matt Bondurant,none,116,8,1,26000000,$,37400127,10001982,55404207,Lawless,7.6,6.5,108374.0,221.0,"Douglas Wick,Lucy Fisher,Megan Ellison,Michael Benaroya"
193829,6.8,G,2012-06-08,2012,6,4,['Animation' 'Adventure' 'Comedy'],Animation,Adventure,Comedy,['blockbuster' 'animal' 'circus' 'penguin' 'lemur' 'trailer'],blockbuster,animal,circus,['Ben Stiller' 'Jada Pinkett Smith' 'Chris Rock'],Ben Stiller,Jada Pinkett Smith,Chris Rock,['Eric Darnell' 'Tom McGrath' 'Conrad Vernon'],Eric Darnell,Tom McGrath,Conrad Vernon,['Eric Darnell' 'Noah Baumbach' 'Mark Burton'],Eric Darnell,Noah Baumbach,Mark Burton,95,20,3,145000000,$,216391482,60316738,746921274,Madagascar 3: Europe's Most Wanted,7.6,6.7,256888.0,133.0,"Mireille Soria,Mark Swift"
186488,7.4,PG,2013-05-10,2013,5,4,['Adventure' 'Drama'],Adventure,Drama,none,"['southern gothic' 'river' 'friendship between boys'
 'character name as title' 'river adventure' 'trailer']",southern gothic,river,friendship between boys,['Matthew McConaughey' 'Tye Sheridan' 'Jacob Lofland'],Matthew McConaughey,Tye Sheridan,Jacob Lofland,['Jeff Nichols'],Jeff Nichols,none,none,['Jeff Nichols'],Jeff Nichols,none,none,130,39,15,10000000,$,21590086,2215891,32613173,Mud,7.8,8.0,88048.0,186.0,"Lisa Maria Falcone,Sarah Green,Aaron Ryder"
150638,6.2,14A,2012-11-30,2012,11,4,['Crime' 'Drama' 'Thriller'],Crime,Drama,Thriller,['nihilism' 'neo noir' 'hitman' 'poker game' 'southern gothic' 'trailer'],nihilism,neo noir,hitman,['Brad Pitt' 'Ray Liotta' 'Richard Jenkins'],Brad Pitt,Ray Liotta,Richard Jenkins,['Andrew Dominik'],Andrew Dominik,none,none,['Andrew Dominik' 'George V. Higgins'],Andrew Dominik,George V. Higgins,none,97,9,3,15000000,$,15026056,6812900,37930465,Killing Them Softly,6.0,6.9,121733.0,233.0,
104434,7.9,PG,2012-09-20,2012,9,3,['Drama'],Drama,none,none,"['reference to the beatles' 'stroke' 'aging' 'old couple' 'old love'
 'trailer']",reference to the beatles,stroke,aging,['Jean-Louis Trintignant' 'Emmanuelle Riva' 'Isabelle Huppert'],Jean-Louis Trintignant,Emmanuelle Riva,Isabelle Huppert,['Michael Haneke'],Michael Haneke,none,none,['Michael Haneke'],Michael Haneke,none,none,127,108,84,8900000,$,6739492,68266,29664140,Amour,8.0,8.7,21006.0,223.0,"Margaret Ménégoz,Stefan Arndt,Veit Heideuschka,Michael Katz"
633321,7.0,14A,2012-06-08,2012,6,4,['Adventure' 'Mystery' 'Sci-Fi'],Adventure,Mystery,Sci-Fi,['prequel' 'alien' 'mission' 'planet' 'cryogenics' 'trailer'],prequel,alien,mission,['Noomi Rapace' 'Logan Marshall-Green' 'Michael Fassbender'],Noomi Rapace,Logan Marshall-Green,Michael Fassbender,['Ridley Scott'],Ridley Scott,none,none,['Jon Spaihts' 'Damon Lindelof' 'Dan O&apos;Bannon'],Jon Spaihts,Damon Lindelof,Dan O&apos;Bannon,124,46,6,130000000,$,126477084,51050101,403354469,Prometheus,7.2,7.0,264070.0,315.0,"Ridley Scott,David Giler,Walter Hill"
255033,5.8,PG,2012-05-18,2012,5,4,['Action' 'Adventure' 'Sci-Fi'],Action,Adventure,Sci-Fi,['alien' 'battleship' 'alien invasion' 'double amputee' 'horse' 'trailer'],alien,battleship,alien invasion,['Alexander Skarsgård' 'Brooklyn Decker' 'Liam Neeson'],Alexander Skarsgård,Brooklyn Decker,Liam Neeson,['Peter Berg'],Peter Berg,none,none,['Jon Hoeber' 'Erich Hoeber'],Jon Hoeber,Erich Hoeber,none,131,16,4,209000000,$,65422625,25534825,303025485,Battleship,6.8,4.6,456914.0,229.0,"Brian Goldner,Scott Stuber,Peter Berg,Sarah Aubrey,Duncan Henderson,Bennett Schneir"
221729,6.7,18A,2012-04-06,2012,4,4,['Comedy'],Comedy,none,none,['high school reunion' 'outdoor sex' 'upskirt' 'thong' 'panties' 'trailer'],high school reunion,outdoor sex,upskirt,['Jason Biggs' 'Alyson Hannigan' 'Seann William Scott'],Jason Biggs,Alyson Hannigan,Seann William Scott,['Jon Hurwitz' 'Hayden Schlossberg'],Jon Hurwitz,Hayden Schlossberg,none,['Jon Hurwitz' 'Hayden Schlossberg' 'Adam Herz'],Jon Hurwitz,Hayden Schlossberg,Adam Herz,113,4,1,50000000,$,57011521,21514080,234989584,American Reunion,7.2,5.3,339185.0,186.0,"Craig Perry,Warren Zide,Chris Moore,Adam Herz"
115786,6.5,14A,2012-04-27,2012,4,4,['Action' 'Crime' 'Thriller'],Action,Crime,Thriller,"['triad' 'russian mafia' 'bodyguard' 'gang war' 'subtitled scene'
 'trailer']",triad,russian mafia,bodyguard,['Jason Statham' 'Catherine Chan' 'Chris Sarandon'],Jason Statham,Catherine Chan,Chris Sarandon,['Boaz Yakin'],Boaz Yakin,none,none,['Boaz Yakin'],Boaz Yakin,none,none,94,2,0,30000000,$,17142080,7892539,41564670,Safe,7.6,7.5,6524.0,62.0,"Christine Vachon,Lauren Zalaznick"
112648,6.4,PG,2012-04-20,2012,4,4,['Drama' 'Mystery' 'Romance'],Drama,Mystery,Romance,"['arrogance' 'disarming someone' 'blonde' 'loss of loved one'
 'father figure' 'trailer']",arrogance,disarming someone,blonde,['Zac Efron' 'Taylor Schilling' 'Blythe Danner'],Zac Efron,Taylor Schilling,Blythe Danner,['Scott Hicks'],Scott Hicks,none,none,['Will Fetters' 'Nicholas Sparks'],Will Fetters,Nicholas Sparks,none,101,7,5,25000000,$,60457138,22518358,99357138,The Lucky One,7.4,4.3,193892.0,148.0,"Denise Di Novi,Kevin McCormick"
100421,6.0,14A,2012-04-13,2012,4,4,['Action' 'Sci-Fi' 'Thriller'],Action,Sci-Fi,Thriller,"['space prison' 'sucked out an air lock' 'president' 'prison'
 'maximum security prison' 'trailer']",space prison,sucked out an air lock,president,['Guy Pearce' 'Maggie Grace' 'Peter Stormare'],Guy Pearce,Maggie Grace,Peter Stormare,['James Mather' 'Steve Saint Leger'],James Mather,Steve Saint Leger,none,['James Mather' 'Steve Saint Leger' 'Luc Besson'],James Mather,Steve Saint Leger,Luc Besson,95,1,0,20000000,$,14326864,6231836,32948113,Lockout,6.4,5.0,164539.0,143.0,"Marc Libert,Leila Smith"
90222,6.3,PG,2012-04-20,2012,4,4,['Comedy' 'Music' 'Romance'],Comedy,Music,Romance,"['leftist radical' 'written and directed by cast member'
 'multiple storylines' 'italy' 'legs crossed' 'trailer']",leftist radical,written and directed by cast member,multiple storylines,['Woody Allen' 'Penélope Cruz' 'Jesse Eisenberg'],Woody Allen,Penélope Cruz,Jesse Eisenberg,['Woody Allen'],Woody Allen,none,none,['Woody Allen'],Woody Allen,none,none,112,5,2,17000000,€,16685867,361359,73244881,To Rome with Love,6.0,5.5,29796.0,180.0,"Letty Aronson,Stephen Tenenbaum,Giampaolo Letta,Faruk Alatan"
975233,7.2,PG,2012-03-23,2012,3,4,['Action' 'Adventure' 'Sci-Fi'],Action,Adventure,Sci-Fi,"['female protagonist' 'self survival' 'tough girl' 'teenage killer'
 'child murderer' 'trailer']",female protagonist,self survival,tough girl,['Jennifer Lawrence' 'Josh Hutcherson' 'Liam Hemsworth'],Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,['Gary Ross'],Gary Ross,none,none,['Gary Ross' 'Suzanne Collins' 'Billy Ray'],Gary Ross,Suzanne Collins,Billy Ray,142,49,34,78000000,$,408010692,152535747,695220619,The Hunger Games,8.0,7.3,904053.0,318.0,"Nina Jacobson,Jon Kilik"
587743,7.2,14A,2012-03-16,2012,3,4,['Action' 'Comedy' 'Crime'],Action,Comedy,Crime,"['undercover cop' 'underage drinking' 'remake' 'buddy movie' 'jock'
 'trailer']",undercover cop,underage drinking,remake,['Jonah Hill' 'Channing Tatum' 'Ice Cube'],Jonah Hill,Channing Tatum,Ice Cube,['Phil Lord' 'Christopher Miller'],Phil Lord,Christopher Miller,none,['Michael Bacall' 'Jonah Hill' 'Patrick Hasburgh'],Michael Bacall,Jonah Hill,Patrick Hasburgh,109,21,11,42000000,$,138447667,36302612,201585328,21 Jump Street,8.6,,919.0,0.0,
273671,6.8,14A,2012-10-12,2012,10,4,['Horror' 'Mystery' 'Thriller'],Horror,Mystery,Thriller,"['jump scare' 'writer' 'found footage' 'haunted film'
 'supernatural horror' 'trailer']",jump scare,writer,found footage,['Ethan Hawke' 'Juliet Rylance' 'James Ransone'],Ethan Hawke,Juliet Rylance,James Ransone,['Scott Derrickson'],Scott Derrickson,none,none,['Scott Derrickson' 'C. Robert Cargill'],Scott Derrickson,C. Robert Cargill,none,110,14,3,3000000,$,48086903,18007634,82515113,Sinister,7.0,6.2,80375.0,158.0,"Jason Blum,Brian Kavanaugh-Jones"
227434,6.7,18A,2012-03-02,2012,3,4,['Comedy'],Comedy,none,none,"['birthday party' 'teen movie' 'sex' 'male friendship'
 'friendship between boys' 'trailer']",birthday party,teen movie,sex,['Thomas Mann' 'Oliver Cooper' 'Jonathan Daniel Brown'],Thomas Mann,Oliver Cooper,Jonathan Daniel Brown,['Nima Nourizadeh'],Nima Nourizadeh,none,none,['Matt Drake' 'Michael Bacall'],Matt Drake,Michael Bacall,none,88,5,0,12000000,$,54731865,21051363,102731865,Project X,7.0,4.4,95588.0,143.0,Todd Phillips
193953,5.7,14A,2012-03-30,2012,3,4,['Action' 'Adventure' 'Fantasy'],Action,Adventure,Fantasy,"['greek mythology' 'underworld' 'demi god' 'myth' 'poseidon character'
 'trailer']",greek mythology,underworld,demi god,['Sam Worthington' 'Liam Neeson' 'Rosamund Pike'],Sam Worthington,Liam Neeson,Rosamund Pike,['Jonathan Liebesman'],Jonathan Liebesman,none,none,['Dan Mazeau' 'David Leslie Johnson-McGoldrick' 'Greg Berlanti'],Dan Mazeau,David Leslie Johnson-McGoldrick,Greg Berlanti,99,3,2,150000000,$,83670083,33457188,301970083,Wrath of the Titans,6.6,4.5,158280.0,176.0,"Basil Iwanyk,Polly Johnsen"
110797,6.9,14A,2020-08-15,2020,8,5,['Action' 'Drama' 'Thriller'],Action,Drama,Thriller,['electric torture' 'motor vehicle' 'car' 'u.s. car' 'chrysler' 'trailer'],electric torture,motor vehicle,car,['Mel Gibson' 'Kevin Balmore' 'Daniel Giménez Cacho'],Mel Gibson,Kevin Balmore,Daniel Giménez Cacho,['Adrian Grunberg'],Adrian Grunberg,none,none,['Mel Gibson' 'Stacy Perskie' 'Adrian Grunberg'],Mel Gibson,Stacy Perskie,Adrian Grunberg,96,Prison tout inclus</span,0,unknown,unknown,unknown,unknown,unknown,Get the Gringo,7.2,6.3,9769.0,57.0,"Mel Gibson,Bruce Davey,Stacy Perskie"
90283,5.6,PG,2012-03-30,2012,3,4,['Adventure' 'Comedy' 'Drama'],Adventure,Comedy,Drama,['queen' 'princess' 'evil queen' 'magical mirror' 'remake' 'trailer'],queen,princess,evil queen,['Lily Collins' 'Julia Roberts' 'Armie Hammer'],Lily Collins,Julia Roberts,Armie Hammer,['Tarsem Singh'],Tarsem Singh,none,none,['Marc Klein' 'Jason Keller' 'Melisa Wallack'],Marc Klein,Jason Keller,Melisa Wallack,106,9,2,85000000,$,64935167,18132085,183018522,Mirror Mirror,6.4,5.6,121338.0,198.0,"Bernie Goldmann,Ryan Kavanaugh,Brett Ratner"
87837,6.4,18A,2012-04-27,2012,4,4,['Crime' 'Mystery' 'Thriller'],Crime,Mystery,Thriller,"['mystery killer' 'murder of a police officer' 'psychotronic film'
 'character repeats someone else&apos;s dialogue' 'voice over narration'
 'trailer']",mystery killer,murder of a police officer,psychotronic film,['John Cusack' 'Alice Eve' 'Luke Evans'],John Cusack,Alice Eve,Luke Evans,['James McTeigue'],James McTeigue,none,none,['Hannah Shakespeare' 'Ben Livingston'],Hannah Shakespeare,Ben Livingston,none,110,5,0,26000000,$,16008272,7289642,29699345,The Raven,6.4,4.6,102625.0,143.0,"Aaron Ryder,Mark D. Evans,Trevor Macy"
282826,6.6,PG,2012-03-09,2012,3,4,['Action' 'Adventure' 'Sci-Fi'],Action,Adventure,Sci-Fi,"['arizona desert' 'princess' 'alien' 'arizona territory'
 'american civil war' 'trailer']",arizona desert,princess,alien,['Taylor Kitsch' 'Lynn Collins' 'Willem Dafoe'],Taylor Kitsch,Lynn Collins,Willem Dafoe,['Andrew Stanton'],Andrew Stanton,none,none,['Andrew Stanton' 'Mark Andrews' 'Michael Chabon'],Andrew Stanton,Mark Andrews,Michael Chabon,132,8,2,250000000,$,73078100,30180188,284139100,John Carter,7.0,5.8,115101.0,239.0,"Jim Morris,Colin Wilson,Lindsey Collins"
232596,6.7,14A,2012-02-10,2012,2,4,['Action' 'Thriller'],Action,Thriller,none,"['on the run' 'south africa' 'cia agent' 'cape town south africa'
 'two in a shower' 'trailer']",on the run,south africa,cia agent,['Denzel Washington' 'Ryan Reynolds' 'Robert Patrick'],Denzel Washington,Ryan Reynolds,Robert Patrick,['Daniel Espinosa'],Daniel Espinosa,none,none,['David Guggenheim'],David Guggenheim,none,none,115,7,1,85000000,$,126373434,40172720,208076205,Safe House,7.2,5.7,118831.0,195.0,Scott Stuber
201747,6.8,PG,2012-02-10,2012,2,4,['Drama' 'Romance'],Drama,Romance,none,"['trauma' 'divorced couple' 'divorce' 'swimming in underwear'
 'based on true story' 'trailer']",trauma,divorced couple,divorce,['Rachel McAdams' 'Channing Tatum' 'Sam Neill'],Rachel McAdams,Channing Tatum,Sam Neill,['Michael Sucsy'],Michael Sucsy,none,none,['Abby Kohn' 'Marc Silverstein' 'Jason Katims'],Abby Kohn,Marc Silverstein,Jason Katims,104,14,3,30000000,$,125014030,41202458,196114570,The Vow,7.2,5.0,128043.0,135.0,"Gary Barber,Roger Birnbaum,Jonathan Glickman,Paul Taublieb"
126358,6.4,G,2012-03-02,2012,3,4,['Animation' 'Adventure' 'Comedy'],Animation,Adventure,Comedy,['corrupt mayor' 'heroine' 'betrayal' 'cat' 'dog' 'trailer'],corrupt mayor,heroine,betrayal,['Zac Efron' 'Taylor Swift' 'Danny DeVito'],Zac Efron,Taylor Swift,Danny DeVito,['Chris Renaud' 'Kyle Balda'],Chris Renaud,Kyle Balda,none,['Dr. Seuss' 'Cinco Paul' 'Ken Daurio'],Dr. Seuss,Cinco Paul,Ken Daurio,86,8,4,70000000,$,214373500,70217070,349183316,Dr. Seuss' the Lorax,7.2,5.9,157069.0,156.0,"Christopher Meledandri,Janet Healy"
96031,5.9,14A,2012-04-04,2012,4,2,['Action' 'Adventure' 'Comedy'],Action,Adventure,Comedy,"['nazi' 'outer space' 'steampunk' 'dark side of the moon' 'exploitation'
 'trailer']",nazi,outer space,steampunk,['Julia Dietze' 'Christopher Kirby' 'Götz Otto'],Julia Dietze,Christopher Kirby,Götz Otto,['Timo Vuorensola'],Timo Vuorensola,none,none,['Jarmo Puskala' 'Johanna Sinisalo' 'Michael Kalesniko'],Jarmo Puskala,Johanna Sinisalo,Michael Kalesniko,93,2,4,unknown,unknown,unknown,unknown,unknown,Iron Sky,5.6,4.5,10170.0,44.0,"Oliver Damian,Tero Kaukomaa,Samuli Torssonen"
260372,7.0,14A,2012-02-03,2012,2,4,['Action' 'Drama' 'Sci-Fi'],Action,Drama,Sci-Fi,"['troubled teen' 'levitation' 'supernatural power' 'found footage'
 'video camera' 'trailer']",troubled teen,levitation,supernatural power,['Dane DeHaan' 'Alex Russell' 'Michael B. Jordan'],Dane DeHaan,Alex Russell,Michael B. Jordan,['Josh Trank'],Josh Trank,none,none,['Max Landis' 'Josh Trank'],Max Landis,Josh Trank,none,89,7,2,12000000,$,64575175,22004098,126636097,Chronicle,7.4,7.1,116129.0,186.0,"John Davis,Adam Schroeder"
192748,6.3,PG,2012-02-17,2012,2,4,['Action' 'Comedy' 'Romance'],Action,Comedy,Romance,"['spy' 'spy versus spy' 'chutes park' 'punched in the face' 'singing'
 'trailer']",spy,spy versus spy,chutes park,['Reese Witherspoon' 'Chris Pine' 'Tom Hardy'],Reese Witherspoon,Chris Pine,Tom Hardy,['McG'],McG,none,none,['Timothy Dowling' 'Simon Kinberg' 'Marcus Gautesen'],Timothy Dowling,Simon Kinberg,Marcus Gautesen,103,6,1,65000000,$,54760791,17405930,156491279,This Means War,6.8,4.5,89894.0,184.0,"Robert Simonds,James Lassiter,Will Smith,Simon Kinberg"
157355,6.6,PG,2012-01-27,2012,1,4,['Action' 'Crime' 'Thriller'],Action,Crime,Thriller,"['strong female protagonist' 'pink lingerie' 'diamond heist' 'police'
 'diamond' 'trailer']",strong female protagonist,pink lingerie,diamond heist,['Sam Worthington' 'Elizabeth Banks' 'Jamie Bell'],Sam Worthington,Elizabeth Banks,Jamie Bell,['Asger Leth'],Asger Leth,none,none,['Pablo F. Fenjves'],Pablo F. Fenjves,none,none,102,1,0,42000000,$,18620000,8001932,47636031,Man on a Ledge,6.6,4.8,41315.0,163.0,"Lorenzo di Bonaventura,Mark Vahradian"
129923,6.9,PG,2012-06-15,2012,6,4,['Adventure' 'Comedy' 'Drama'],Adventure,Comedy,Drama,"['time machine' 'intern' 'classified ad' 'time travel' 'falling in love'
 'trailer']",time machine,intern,classified ad,['Aubrey Plaza' 'Mark Duplass' 'Jake Johnson'],Aubrey Plaza,Mark Duplass,Jake Johnson,['Colin Trevorrow'],Colin Trevorrow,none,none,['Derek Connolly'],Derek Connolly,none,none,86,18,8,750000,$,4010957,97762,4424699,Safety Not Guaranteed,7.8,7.5,47081.0,155.0,"Marc Turtletaub,Peter Saraf,Stephanie Langhoff,Derek Connolly,Colin Trevorrow"
110254,5.7,PG,2012-02-10,2012,2,4,['Action' 'Adventure' 'Comedy'],Action,Adventure,Comedy,['lost city' 'atlantis' 'lost world' 'island' 'second part' 'trailer'],lost city,atlantis,lost world,['Josh Hutcherson' 'Dwayne Johnson' 'Michael Caine'],Josh Hutcherson,Dwayne Johnson,Michael Caine,['Brad Peyton'],Brad Peyton,none,none,['Brian Gunn' 'Mark Gunn' 'Richard Outten'],Brian Gunn,Mark Gunn,Richard Outten,94,4,7,79000000,$,103887748,27335363,335287748,Journey 2: The Mysterious Island,7.2,5.0,212708.0,133.0,"Beau Flynn,Tripp Vinson,Charlotte Huggins"
84573,7.2,PG,2012-07-05,2012,7,3,['Adventure' 'Drama' 'Fantasy'],Adventure,Drama,Fantasy,"['climate change' 'child protagonist' 'community' 'delta' 'bayou'
 'trailer']",climate change,child protagonist,community,['Quvenzhané Wallis' 'Dwight Henry' 'Levy Easterly'],Quvenzhané Wallis,Dwight Henry,Levy Easterly,['Benh Zeitlin'],Benh Zeitlin,none,none,['Lucy Alibar' 'Benh Zeitlin'],Lucy Alibar,Benh Zeitlin,none,93,135,90,1800000,$,12795746,169702,21107746,Beasts of the Southern Wild,7.6,8.3,39420.0,210.0,"Michael Gottwald,Dan Janvey,Josh Penn"
80779,7.0,PG,2012-09-07,2012,9,4,['Drama' 'Mystery' 'Romance'],Drama,Mystery,Romance,"['story within a story' 'writer' 'book' 'narrator' 'parallel story'
 'trailer']",story within a story,writer,book,['Bradley Cooper' 'Dennis Quaid' 'Olivia Wilde'],Bradley Cooper,Dennis Quaid,Olivia Wilde,['Brian Klugman' 'Lee Sternthal'],Brian Klugman,Lee Sternthal,none,['Brian Klugman' 'Lee Sternthal'],Brian Klugman,Lee Sternthal,none,102,3,1,6000000,$,11494838,4750894,15950164,The Words,6.6,4.6,48618.0,128.0,"Michael Benaroya,Tatiana Kelly,Jim Young"
485805,7.8,18A,2011-12-20,2011,12,1,['Crime' 'Drama' 'Mystery'],Crime,Drama,Mystery,['hacker' 'investigation' 'journalist' 'punk' 'forced blow job' 'trailer'],hacker,investigation,journalist,['Daniel Craig' 'Rooney Mara' 'Christopher Plummer'],Daniel Craig,Rooney Mara,Christopher Plummer,['David Fincher'],David Fincher,none,none,['Steven Zaillian' 'Stieg Larsson'],Steven Zaillian,Stieg Larsson,none,158,91,26,90000000,$,102515793,12768604,232617430,The Girl with the Dragon Tattoo,8.2,7.6,119592.0,259.0,"Scott Rudin,Ole Søndberg,Søren Stærmose,Ceán Chaffin"
